time,X,N,G,F,E,Temp
5.1,0.5732937844654813,0.1337877170578887,103.30891801224652,108.32117245055822,4.659312474019652,293.15000000000015
5.2,0.5748107216700244,0.13365914349344848,103.21063466856252,108.29380981414658,4.727895088406742,293.1500000000002
5.3,0.576330750127928,0.13353030791851642,103.11292836546455,108.2665330986516,4.796080907063343,293.1500000000002
5.4,0.5778538705945432,0.1334012102690699,103.01578364057812,108.23933942798172,4.863880698508987,293.15000000000026
5.5,0.5793800837874553,0.13327185048428733,102.91918568599914,108.2122260472257,4.931304776506518,293.15000000000026
5.6,0.5809093903877358,0.13314222850644208,102.82312057682798,108.18519036501458,4.998362841013899,293.1500000000003
5.7,0.5824417910326293,0.13301234428152206,102.72757430705867,108.15822977502499,5.065064648767184,293.1500000000003
5.8,0.5839772863232281,0.13288219775857957,102.63253368042776,108.13134182091844,5.13141939363205,293.1500000000004
5.9,0.5855158768230533,0.13275178888985129,102.53798626772382,108.10452418848726,5.197435736213358,293.1500000000004
6.0,0.5870575630551756,0.13262111763100243,102.44392000071805,108.0777746304359,5.263122086366937,293.15000000000043
6.1,0.5886023455022166,0.13249018394112663,102.3503231721643,108.05109096638101,5.328486603199579,293.1500000000005
6.2,0.5901502246063477,0.13235898778274607,102.25718443579905,108.02447108285128,5.39353719506904,293.15000000000055
6.3,0.5917012007692907,0.13222752912181132,102.1644928063414,107.99791293328758,5.458281519584039,293.1500000000006
6.4,0.5932552743523175,0.13209580792770145,102.07223765949308,107.97141453804291,5.522726983604262,293.15000000000066
6.5,0.5948124456762504,0.13196382417322405,101.98040873193847,107.94497398438233,5.5868807432403536,293.1500000000008
6.6,0.5963727150214616,0.13183157783461508,101.88899612134456,107.91858942648314,5.6507497038539265,293.15000000000083
6.7,0.597936082627874,0.131699068891539,101.79799028636097,107.89225908543467,5.714340520057558,293.15000000000094
6.8,0.5995025486972323,0.13156629732689626,101.70738222800112,107.86598128286198,5.777659469463903,293.150000000001
6.9,0.6010721133827682,0.1314332631276991,101.61716289165645,107.83975433024074,5.840712868626346,293.1500000000011
7.0,0.6026447767956572,0.1312999662845244,101.52732338665773,107.81357656946038,5.9035069204370885,293.1500000000012
7.1,0.6042205390112739,0.13116640679098357,101.43785554535171,107.78744647646522,5.966047324984801,293.1500000000014
7.2,0.6057994000612733,0.13103258464439357,101.34875139773384,107.76136256392446,6.028339645136985,293.1500000000015
7.3,0.6073813599335912,0.13089849984577695,101.26000317144833,107.73532338123228,6.090389306539971,293.1500000000017
7.4,0.6089664185724436,0.13076415239986183,101.1716032917881,107.70932751450778,6.152201597618931,293.15000000000185
7.5,0.6105545758783275,0.13062954231508203,101.08354438169488,107.68337358659505,6.213781669577869,293.1500000000021
7.6,0.6121458317080202,0.13049466960357683,100.99581926175908,107.65746025706315,6.275134536399623,293.1500000000023
7.7,0.6137401858745798,0.13035953428119124,100.90842095021989,107.63158622220602,6.336265074845866,293.15000000000254
7.8,0.615337638147345,0.1302241363674758,100.82134266296522,107.6057502150426,6.397178024457108,293.1500000000028
7.9,0.6169381882519348,0.13008847588568664,100.73457781353173,107.57995100531679,6.457877987552687,293.1500000000031
8.0,0.6185418358702491,0.1299525528627855,100.64812001310484,107.55418739949741,6.51836942923078,293.15000000000344
8.1,0.6201485806404683,0.12981636732943977,100.5619630705187,107.52845824077826,6.5786566773684,293.1500000000038
8.2,0.6217584221570531,0.12967991932002235,100.47610099225618,107.50276240907809,6.638743922621391,293.1500000000042
8.3,0.6233713599775963,0.12954320887203113,100.39052829243774,107.47709887856202,6.698635002511841,293.15000000000464
8.4,0.6249873935876309,0.12940623602907164,100.30523877548399,107.45146649205901,6.758334248827935,293.15000000000515
8.5,0.6266065224459336,0.12926900083701726,100.2202269459555,107.42586422222564,6.8178455063459555,293.15000000000566
8.6,0.6282287459675114,0.12913150334545115,100.13548754922267,107.40029108650367,6.877172452471244,293.1500000000063
8.7,0.629854063519689,0.12899374360799806,100.05101543818641,107.37474612241934,6.936318690021676,293.1500000000069
8.8,0.6314824744221075,0.12885572168232431,99.96680557327824,107.3492283875833,6.995287747227661,293.15000000000765
8.9,0.633113977946725,0.12871743763013774,99.88285302246024,107.32373695969063,7.054083077732139,293.1500000000085
9.0,0.6347485733178169,0.12857889151718774,99.7991529612251,107.29827093652092,7.1127080605905855,293.15000000000936
9.1,0.6363862597119749,0.12844008341326524,99.71570067259607,107.27282943593814,7.171166000271008,293.1500000000104
9.2,0.6380270362581086,0.12830101339220276,99.63249154712702,107.2474115958907,7.229460126653948,293.15000000001146
9.3,0.6396709020374438,0.12816168153187435,99.54952108290232,107.22201657441151,7.287593595032481,293.15000000001265
9.4,0.6413178560835234,0.1280220879141956,99.466784885537,107.19664354961787,7.345569486112213,293.150000000014
9.5,0.6429678973822075,0.1278822326251237,99.38427866817663,107.17129171971153,7.403390806011284,293.1500000000155
9.6,0.6446210248716727,0.1277421157546573,99.30199825149738,107.14596030297871,7.4610604862603696,293.1500000000171
9.7,0.646277237442413,0.12760173739683672,99.21993956370596,107.12064853779003,7.518581383802676,293.1500000000189
9.8,0.6479365339372392,0.12746109764974373,99.13809864053971,107.09535568260057,7.575956280993944,293.1500000000209
9.9,0.6495989131512788,0.12732019661550165,99.05647162526654,107.07008101594988,7.633187885602445,293.1500000000231
10.0,0.6512643738395028,0.1271790343996376,98.97505491275682,107.04482386318288,7.690278730436317,293.1500000000255
10.1,0.6529329146919675,0.12703761111318054,98.8938448352529,107.0195835383527,7.747231392004789,293.15000000002823
10.2,0.6546045343322758,0.1268959268727921,98.8128374265804,106.99435930030172,7.8040486550275485,293.1500000000312
10.3,0.6562792313619504,0.1267539817970053,98.73202927310271,106.96915051046308,7.860732919636772,293.1500000000345
10.4,0.6579570043300801,0.1266117760087975,98.65141701937598,106.9439565412605,7.917286545665575,293.15000000003806
10.5,0.6596378517333207,0.12646930963559008,98.57099736814914,106.91877677610819,7.97371185264801,293.1500000000421
10.6,0.661321772015894,0.12632658280924872,98.49076708036372,106.89361060941081,8.030011119819065,293.15000000004653
10.7,0.6630087635695893,0.12618359566608323,98.41072297515416,106.86845744656365,8.08618658611467,293.1500000000514
10.8,0.6646988247337615,0.1260403483468476,98.33086192984749,106.84331670395241,8.142240450171684,293.1500000000568
10.9,0.6663919537953329,0.1258968409967401,98.25118087996356,106.81818780895333,8.198174870327907,293.1500000000628
11.0,0.6680881489887915,0.12575307376540304,98.1716768192149,106.79307019993317,8.25399196462208,293.15000000006944
11.1,0.6697874084961929,0.12560904680692309,98.09234679950681,106.7679633262492,8.309693810793874,293.1500000000767
11.2,0.6714897304471585,0.12546476027983092,98.01318793093733,106.74286664824918,8.365282446283901,293.1500000000848
11.3,0.6731951129188766,0.12532021434710153,97.93419738179719,106.71777963727139,8.420759868233711,293.1500000000937
11.4,0.6749035539361019,0.12517540917615402,97.85537237856988,106.69270177564464,8.476128033485786,293.15000000010355
11.5,0.6766150514711559,0.12503034493885176,97.77671020593165,106.66763255668822,8.53138885858355,293.15000000011446
11.6,0.6783296034439265,0.12488502181150223,97.69820820675143,106.64257148471194,8.586544219771362,293.1500000001265
11.7,0.6800472077218682,0.1247394399748571,97.61986378209093,106.61751807501612,8.641595952994518,293.1500000001398
11.8,0.6817678621200023,0.12459359961411232,97.54167439120458,106.59247185389161,8.696545853899252,293.15000000015453
11.9,0.6834915644009164,0.12444750091890788,97.46363755153952,106.56743235861975,8.75139567783273,293.1500000001708
12.0,0.6852183122747647,0.12430114408332808,97.38575083873567,106.54239913747237,8.806147139843064,293.15000000018875
12.1,0.6869481034109772,0.1241545293049089,97.30801201532955,106.51737177359205,8.860801824938628,293.1500000002086
12.2,0.6886809354038403,0.12400765678755542,97.23041881438219,106.49234984506747,8.915361338696304,293.15000000023053
12.3,0.6904168057568429,0.12386052674286856,97.15296856187699,106.46733285462692,8.969827570809594,293.15000000025475
12.4,0.6921557119665902,0.1237131393830327,97.07565908529061,106.44232039817751,9.024202061638281,293.1500000002816
12.5,0.693897651471698,0.12356549492514736,96.99848824347387,106.41731207769206,9.078486329879855,293.1500000003112
12.6,0.6956426216527929,0.12341759359122713,96.92145392665172,106.39230750120892,9.132681872569517,293.15000000034394
12.7,0.6973906198325114,0.12326943560820167,96.8445540564232,106.36730628283208,9.186790165080183,293.1500000003801
12.8,0.6991416432755012,0.12312102120791583,96.76778658576157,106.3423080427312,9.240812661122478,293.15000000042005
12.9,0.7008956891884204,0.12297235062712955,96.69114949901416,106.31731240714156,9.29475079274474,293.1500000004642
13.0,0.7026527547199375,0.12282342410751783,96.61464081190245,106.29231900836402,9.348605970333018,293.15000000051305
13.1,0.7044128369607315,0.1226742418956708,96.53825857152206,106.26732748476505,9.402379582611072,293.15000000056705
13.2,0.7061759329434925,0.12252480424309374,96.46200085634278,106.24233748077683,9.456072996640374,293.1500000006267
13.3,0.7079420396429202,0.122375111406207,96.38586577620849,106.21734864689708,9.509687557820113,293.15000000069256
13.4,0.7097111539757257,0.122225163646346,96.30985147233723,106.1923606396892,9.563224589887179,293.15000000076543
13.5,0.7114832728006304,0.12207496122976134,96.23395611732116,106.16737312178216,9.616685394916182,293.1500000008459
13.6,0.7132583929183659,0.12192450442761871,96.15817791512657,106.14238576187063,9.670071253319442,293.1500000009349
13.7,0.7150365110716749,0.12177379351599887,96.08251510109396,106.11739823471481,9.72338342384699,293.1500000010332
13.8,0.7168176239453103,0.12162282877589772,96.00696594193786,106.09241022114058,9.776623143586567,293.1500000011419
13.9,0.7186017281660357,0.12147161049322629,95.93152873574702,106.06742140803948,9.829791627963628,293.15000000126196
14.0,0.7203888203026251,0.12132013895881062,95.85620181198426,106.04243148836856,9.88289007074134,293.1500000013947
14.1,0.7221788968658632,0.121168414468392,95.7809835314866,106.0174401611506,9.935919644020577,293.1500000015414
14.2,0.7239719543085452,0.12101643732262671,95.70587228646515,105.99244713147398,9.988881498239934,293.1500000017035
14.3,0.7257679890254769,0.12086420782708619,95.63086650050516,105.96745211049266,10.041776762175708,293.1500000018827
14.4,0.7275669973534746,0.120711726292257,95.55596462856607,105.94245481542626,10.09460654294191,293.1500000020807
14.5,0.7293689755713652,0.12055899303354077,95.48116515698139,105.91745496956003,10.147371925990273,293.1500000022995
14.6,0.7311739198999859,0.12040600837125426,95.4064666034588,105.8924523022448,10.200073975110222,293.15000000254133
14.7,0.7329818265259187,0.12025277262861768,95.33186788719206,105.86744661784428,10.252713473944883,293.1500000028086
14.8,0.7347926914663822,0.12009928614320628,95.25736702378968,105.84243755321431,10.305291836878862,293.150000003104
14.9,0.7366065107601192,0.11994554925077083,95.1829626271964,105.81742485642089,10.357810061092234,293.1500000034305
15.0,0.7384232803840726,0.11979156229230033,95.10865334891376,105.79240828279407,10.41026911774309,293.15000000379126
